YEAR,COUNTRY_CODE,COUNTRY,CATEGORY_CODE,CATEGORY,PARENT,VALUE,UNIT,FOOTNOTES
2015,14,Iceland,GF0805,"R&D Recreation, culture and religion",GF08,0.0,Percentage of gross domestic product (GDP),p
2015,22,Norway,GF0805,"R&D Recreation, culture and religion",GF08,0.1,Percentage of gross domestic product (GDP),
2015,30,Switzerland,GF0805,"R&D Recreation, culture and religion",GF08,:,Percentage of gross domestic product (GDP),
2015,2,Belgium,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.1,Percentage of gross domestic product (GDP),
2015,3,Bulgaria,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.0,Percentage of gross domestic product (GDP),
2015,6,Czech Republic,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.1,Percentage of gross domestic product (GDP),
2015,7,Denmark,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.0,Percentage of gross domestic product (GDP),
2015,11,Germany,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.0,Percentage of gross domestic product (GDP),
2015,8,Estonia,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.2,Percentage of gross domestic product (GDP),
2015,15,Ireland,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.0,Percentage of gross domestic product (GDP),
2015,12,Greece,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.2,Percentage of gross domestic product (GDP),
2015,28,Spain,GF0806,"Recreation, culture and religion n.e.c.",GF08,:,Percentage of gross domestic product (GDP),
2015,10,France,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.0,Percentage of gross domestic product (GDP),
2015,4,Croatia,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.1,Percentage of gross domestic product (GDP),p
2015,16,Italy,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.0,Percentage of gross domestic product (GDP),
2015,5,Cyprus,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.0,Percentage of gross domestic product (GDP),
2015,17,Latvia,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.0,Percentage of gross domestic product (GDP),
2015,18,Lithuania,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.0,Percentage of gross domestic product (GDP),
2015,19,Luxembourg,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.0,Percentage of gross domestic product (GDP),
2015,13,Hungary,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.1,Percentage of gross domestic product (GDP),
2015,20,Malta,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.1,Percentage of gross domestic product (GDP),
2015,21,Netherlands,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.2,Percentage of gross domestic product (GDP),p
2015,1,Austria,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.0,Percentage of gross domestic product (GDP),
2015,23,Poland,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.0,Percentage of gross domestic product (GDP),
2015,24,Portugal,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.1,Percentage of gross domestic product (GDP),
2015,25,Romania,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.2,Percentage of gross domestic product (GDP),
2015,27,Slovenia,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.1,Percentage of gross domestic product (GDP),
2015,26,Slovakia,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.0,Percentage of gross domestic product (GDP),p
2015,9,Finland,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.0,Percentage of gross domestic product (GDP),
2015,29,Sweden,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.0,Percentage of gross domestic product (GDP),
2015,31,United Kingdom,GF0806,"Recreation, culture and religion n.e.c.",GF08,-0.1,Percentage of gross domestic product (GDP),
2015,14,Iceland,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.0,Percentage of gross domestic product (GDP),p
2015,22,Norway,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.1,Percentage of gross domestic product (GDP),
2015,30,Switzerland,GF0806,"Recreation, culture and religion n.e.c.",GF08,:,Percentage of gross domestic product (GDP),
2015,2,Belgium,GF09,Education,,6.4,Percentage of gross domestic product (GDP),
2015,3,Bulgaria,GF09,Education,,4.0,Percentage of gross domestic product (GDP),
2015,6,Czech Republic,GF09,Education,,4.9,Percentage of gross domestic product (GDP),
2015,7,Denmark,GF09,Education,,7.0,Percentage of gross domestic product (GDP),
2015,11,Germany,GF09,Education,,4.2,Percentage of gross domestic product (GDP),
2015,8,Estonia,GF09,Education,,6.1,Percentage of gross domestic product (GDP),
2015,15,Ireland,GF09,Education,,3.7,Percentage of gross domestic product (GDP),
2015,12,Greece,GF09,Education,,4.3,Percentage of gross domestic product (GDP),
2015,28,Spain,GF09,Education,,4.1,Percentage of gross domestic product (GDP),p
2015,10,France,GF09,Education,,5.5,Percentage of gross domestic product (GDP),
2015,4,Croatia,GF09,Education,,4.7,Percentage of gross domestic product (GDP),p
2015,16,Italy,GF09,Education,,4.0,Percentage of gross domestic product (GDP),
2015,5,Cyprus,GF09,Education,,5.7,Percentage of gross domestic product (GDP),
2015,17,Latvia,GF09,Education,,6.0,Percentage of gross domestic product (GDP),
2015,18,Lithuania,GF09,Education,,5.4,Percentage of gross domestic product (GDP),
2015,19,Luxembourg,GF09,Education,,5.2,Percentage of gross domestic product (GDP),
2015,13,Hungary,GF09,Education,,5.2,Percentage of gross domestic product (GDP),
2015,20,Malta,GF09,Education,,5.5,Percentage of gross domestic product (GDP),
2015,21,Netherlands,GF09,Education,,5.4,Percentage of gross domestic product (GDP),p
2015,1,Austria,GF09,Education,,5.0,Percentage of gross domestic product (GDP),
2015,23,Poland,GF09,Education,,5.2,Percentage of gross domestic product (GDP),
2015,24,Portugal,GF09,Education,,6.0,Percentage of gross domestic product (GDP),
2015,25,Romania,GF09,Education,,3.1,Percentage of gross domestic product (GDP),
2015,27,Slovenia,GF09,Education,,5.6,Percentage of gross domestic product (GDP),
2015,26,Slovakia,GF09,Education,,4.2,Percentage of gross domestic product (GDP),
2015,9,Finland,GF09,Education,,6.2,Percentage of gross domestic product (GDP),b
2015,29,Sweden,GF09,Education,,6.5,Percentage of gross domestic product (GDP),
2015,31,United Kingdom,GF09,Education,,5.1,Percentage of gross domestic product (GDP),
2015,14,Iceland,GF09,Education,,7.5,Percentage of gross domestic product (GDP),p
2015,22,Norway,GF09,Education,,5.5,Percentage of gross domestic product (GDP),
2015,30,Switzerland,GF09,Education,,5.8,Percentage of gross domestic product (GDP),p
2015,2,Belgium,GF0901,Pre-primary and primary education,GF09,2.1,Percentage of gross domestic product (GDP),
2015,3,Bulgaria,GF0901,Pre-primary and primary education,GF09,0.9,Percentage of gross domestic product (GDP),
2015,6,Czech Republic,GF0901,Pre-primary and primary education,GF09,1.0,Percentage of gross domestic product (GDP),
2015,7,Denmark,GF0901,Pre-primary and primary education,GF09,3.1,Percentage of gross domestic product (GDP),
2015,11,Germany,GF0901,Pre-primary and primary education,GF09,1.2,Percentage of gross domestic product (GDP),
2015,8,Estonia,GF0901,Pre-primary and primary education,GF09,2.0,Percentage of gross domestic product (GDP),
2015,15,Ireland,GF0901,Pre-primary and primary education,GF09,1.3,Percentage of gross domestic product (GDP),
2015,12,Greece,GF0901,Pre-primary and primary education,GF09,1.3,Percentage of gross domestic product (GDP),
2015,28,Spain,GF0901,Pre-primary and primary education,GF09,:,Percentage of gross domestic product (GDP),
2015,10,France,GF0901,Pre-primary and primary education,GF09,1.4,Percentage of gross domestic product (GDP),
2015,4,Croatia,GF0901,Pre-primary and primary education,GF09,2.4,Percentage of gross domestic product (GDP),p
2015,16,Italy,GF0901,Pre-primary and primary education,GF09,1.5,Percentage of gross domestic product (GDP),
2015,5,Cyprus,GF0901,Pre-primary and primary education,GF09,1.8,Percentage of gross domestic product (GDP),
2015,17,Latvia,GF0901,Pre-primary and primary education,GF09,2.1,Percentage of gross domestic product (GDP),
2015,18,Lithuania,GF0901,Pre-primary and primary education,GF09,0.8,Percentage of gross domestic product (GDP),
2015,19,Luxembourg,GF0901,Pre-primary and primary education,GF09,1.6,Percentage of gross domestic product (GDP),
2015,13,Hungary,GF0901,Pre-primary and primary education,GF09,1.3,Percentage of gross domestic product (GDP),
2015,20,Malta,GF0901,Pre-primary and primary education,GF09,1.4,Percentage of gross domestic product (GDP),
2015,21,Netherlands,GF0901,Pre-primary and primary education,GF09,1.7,Percentage of gross domestic product (GDP),p
2015,1,Austria,GF0901,Pre-primary and primary education,GF09,1.4,Percentage of gross domestic product (GDP),
2015,23,Poland,GF0901,Pre-primary and primary education,GF09,1.7,Percentage of gross domestic product (GDP),
2015,24,Portugal,GF0901,Pre-primary and primary education,GF09,1.7,Percentage of gross domestic product (GDP),
2015,25,Romania,GF0901,Pre-primary and primary education,GF09,0.6,Percentage of gross domestic product (GDP),
2015,27,Slovenia,GF0901,Pre-primary and primary education,GF09,2.1,Percentage of gross domestic product (GDP),
2015,26,Slovakia,GF0901,Pre-primary and primary education,GF09,1.5,Percentage of gross domestic product (GDP),p
2015,9,Finland,GF0901,Pre-primary and primary education,GF09,1.3,Percentage of gross domestic product (GDP),b
2015,29,Sweden,GF0901,Pre-primary and primary education,GF09,4.0,Percentage of gross domestic product (GDP),
2015,31,United Kingdom,GF0901,Pre-primary and primary education,GF09,1.4,Percentage of gross domestic product (GDP),
2015,14,Iceland,GF0901,Pre-primary and primary education,GF09,3.2,Percentage of gross domestic product (GDP),p
2015,22,Norway,GF0901,Pre-primary and primary education,GF09,2.4,Percentage of gross domestic product (GDP),
2015,30,Switzerland,GF0901,Pre-primary and primary education,GF09,:,Percentage of gross domestic product (GDP),
2015,2,Belgium,GF0902,Secondary education,GF09,2.5,Percentage of gross domestic product (GDP),
2015,3,Bulgaria,GF0902,Secondary education,GF09,1.9,Percentage of gross domestic product (GDP),
2015,6,Czech Republic,GF0902,Secondary education,GF09,1.9,Percentage of gross domestic product (GDP),
2015,7,Denmark,GF0902,Secondary education,GF09,1.8,Percentage of gross domestic product (GDP),
2015,11,Germany,GF0902,Secondary education,GF09,1.6,Percentage of gross domestic product (GDP),
2015,8,Estonia,GF0902,Secondary education,GF09,1.6,Percentage of gross domestic product (GDP),
2015,15,Ireland,GF0902,Secondary education,GF09,1.3,Percentage of gross domestic product (GDP),
2015,12,Greece,GF0902,Secondary education,GF09,1.3,Percentage of gross domestic product (GDP),
2015,28,Spain,GF0902,Secondary education,GF09,:,Percentage of gross domestic product (GDP),
2015,10,France,GF0902,Secondary education,GF09,2.4,Percentage of gross domestic product (GDP),
2015,4,Croatia,GF0902,Secondary education,GF09,0.9,Percentage of gross domestic product (GDP),p
2015,16,Italy,GF0902,Secondary education,GF09,1.8,Percentage of gross domestic product (GDP),
2015,5,Cyprus,GF0902,Secondary education,GF09,2.0,Percentage of gross domestic product (GDP),
2015,17,Latvia,GF0902,Secondary education,GF09,1.7,Percentage of gross domestic product (GDP),
2015,18,Lithuania,GF0902,Secondary education,GF09,1.8,Percentage of gross domestic product (GDP),
2015,19,Luxembourg,GF0902,Secondary education,GF09,1.7,Percentage of gross domestic product (GDP),
2015,13,Hungary,GF0902,Secondary education,GF09,1.5,Percentage of gross domestic product (GDP),
2015,20,Malta,GF0902,Secondary education,GF09,2.1,Percentage of gross domestic product (GDP),
2015,21,Netherlands,GF0902,Secondary education,GF09,2.1,Percentage of gross domestic product (GDP),p
2015,1,Austria,GF0902,Secondary education,GF09,2.2,Percentage of gross domestic product (GDP),
2015,23,Poland,GF0902,Secondary education,GF09,1.4,Percentage of gross domestic product (GDP),
2015,24,Portugal,GF0902,Secondary education,GF09,1.7,Percentage of gross domestic product (GDP),
2015,25,Romania,GF0902,Secondary education,GF09,1.2,Percentage of gross domestic product (GDP),
2015,27,Slovenia,GF0902,Secondary education,GF09,2.0,Percentage of gross domestic product (GDP),
2015,26,Slovakia,GF0902,Secondary education,GF09,0.7,Percentage of gross domestic product (GDP),p
2015,9,Finland,GF0902,Secondary education,GF09,2.7,Percentage of gross domestic product (GDP),b
2015,29,Sweden,GF0902,Secondary education,GF09,1.0,Percentage of gross domestic product (GDP),
2015,31,United Kingdom,GF0902,Secondary education,GF09,2.2,Percentage of gross domestic product (GDP),
2015,14,Iceland,GF0902,Secondary education,GF09,2.3,Percentage of gross domestic product (GDP),p
2015,22,Norway,GF0902,Secondary education,GF09,1.2,Percentage of gross domestic product (GDP),
2015,30,Switzerland,GF0902,Secondary education,GF09,:,Percentage of gross domestic product (GDP),
2015,2,Belgium,GF0903,Post-secondary non-tertiary education,GF09,0.0,Percentage of gross domestic product (GDP),
2015,3,Bulgaria,GF0903,Post-secondary non-tertiary education,GF09,:,Percentage of gross domestic product (GDP),z
2015,6,Czech Republic,GF0903,Post-secondary non-tertiary education,GF09,0.0,Percentage of gross domestic product (GDP),
2015,7,Denmark,GF0903,Post-secondary non-tertiary education,GF09,0.0,Percentage of gross domestic product (GDP),
2015,11,Germany,GF0903,Post-secondary non-tertiary education,GF09,0.1,Percentage of gross domestic product (GDP),
2015,8,Estonia,GF0903,Post-secondary non-tertiary education,GF09,0.2,Percentage of gross domestic product (GDP),
2015,15,Ireland,GF0903,Post-secondary non-tertiary education,GF09,0.0,Percentage of gross domestic product (GDP),
2015,12,Greece,GF0903,Post-secondary non-tertiary education,GF09,0.0,Percentage of gross domestic product (GDP),
2015,28,Spain,GF0903,Post-secondary non-tertiary education,GF09,:,Percentage of gross domestic product (GDP),
2015,10,France,GF0903,Post-secondary non-tertiary education,GF09,0.1,Percentage of gross domestic product (GDP),
2015,4,Croatia,GF0903,Post-secondary non-tertiary education,GF09,0.0,Percentage of gross domestic product (GDP),p
2015,16,Italy,GF0903,Post-secondary non-tertiary education,GF09,0.0,Percentage of gross domestic product (GDP),
2015,5,Cyprus,GF0903,Post-secondary non-tertiary education,GF09,0.0,Percentage of gross domestic product (GDP),
2015,17,Latvia,GF0903,Post-secondary non-tertiary education,GF09,0.0,Percentage of gross domestic product (GDP),
2015,18,Lithuania,GF0903,Post-secondary non-tertiary education,GF09,0.3,Percentage of gross domestic product (GDP),
2015,19,Luxembourg,GF0903,Post-secondary non-tertiary education,GF09,0.1,Percentage of gross domestic product (GDP),
2015,13,Hungary,GF0903,Post-secondary non-tertiary education,GF09,0.0,Percentage of gross domestic product (GDP),
2015,20,Malta,GF0903,Post-secondary non-tertiary education,GF09,0.1,Percentage of gross domestic product (GDP),
2015,21,Netherlands,GF0903,Post-secondary non-tertiary education,GF09,0.0,Percentage of gross domestic product (GDP),p
